date,H_synthetic_seiqhrs,H_synthetic_dwomoh_scenario1,H_synthetic_dwomoh_scenario3,H_synthetic_dwomoh_scenario5
2021-03-04,1890.433083526141,0.0,2357.910700519603,1890.433083526141
2021-03-05,1885.045086726508,0.0,2358.917513702221,1885.045086726508
2021-03-06,1880.1665230774415,0.0,2360.260837373089,1880.1665230774415
2021-03-07,1872.4329485630876,0.0,2358.583934666264,1872.4329485630876
2021-03-08,1862.3419782967442,0.0,2354.3639365160448,1862.3419782967442
2021-03-09,1848.9937851206723,0.0,2346.6850884670594,1848.9937851206723
2021-03-10,1831.0373881118503,0.0,2334.1733026000015,1831.0373881118503
2021-03-11,1807.658444195811,0.0,2315.980333266743,1807.658444195811
2021-03-12,1782.2090327929034,0.0,2295.4182498437494,1782.2090327929034
2021-03-13,1756.5111914357692,0.0,2274.2978148072257,1756.5111914357692
2021-03-14,1731.8419638870557,0.0,2253.9002062336376,1731.8419638870557
2021-03-15,1705.7605190762101,0.0,2231.799286629552,1705.7605190762101
2021-03-16,1685.0752310926503,0.0,2214.797489240405,1685.0752310926503
2021-03-17,1665.6214354236208,0.0,2198.781064094593,1665.6214354236208
2021-03-18,1643.1108820946256,0.0,2179.4769509232533,1643.1108820946256
2021-03-19,1625.7219063686966,0.0,2165.0426351840324,1625.7219063686966
2021-03-20,1610.3759622422756,0.0,2152.4472912703613,1610.3759622422756
2021-03-21,1591.1717900755445,0.0,2135.8107700375326,1591.1717900755445
2021-03-22,1570.9971159787297,0.0,2117.9923082997507,1570.9971159787297
2021-03-23,1551.8944567030449,0.0,2101.0305682458975,1551.8944567030449
2021-03-24,1525.201750624105,0.0,2076.276731829673,1525.201750624105
2021-03-25,1496.969199199128,0.0,2049.7217951059906,1496.969199199128
2021-03-26,1466.7187951710594,0.0,2020.880149040097,1466.7187951710594
2021-03-27,1434.7927509434442,0.0,1990.082573049947,1434.7927509434442
2021-03-28,1405.4285761327662,0.0,1961.5582244223199,1405.4285761327662
